CheckoutYear,CheckoutMonth,MaterialType,Checkouts,Title
2013,7,BOOK,1,So you think you know Harry Potter
2013,7,BOOK,1,Harry Potter y la camara secreta
2013,7,BOOK,1,"Harry Potter y el cÃ¡liz de fuego / J.K. Rowling ; [traducciÃ_n, Adolfo MuÃ±oz GarcÃ_a y Nieves MartÃ_n Azofra]."
2013,7,BOOK,1,"Harry Potter y el misterio del prÃ_ncipe / J.K. Rowling ; [traducciÃ_n, Gemma Rovira Ortega]."
2013,7,BOOK,1,"Mapping the world of the sorcerer's apprentice : an unauthorized exploration of the Harry Potter series complete through book six / edited by Mercedes Lackey, with Leah Wilson."
2013,7,BOOK,5,"Harry Potter : page to screen, the complete filmmaking journey / [Bob McCabe]."
2013,7,BOOK,2,Wizards : the quest for the wizard from Merlin to Harry Potter / John Matthews.
2013,7,EBOOK,3,"Harry Potter y la cÃ¡mara secreta: Harry Potter Serie, Libro 2"
2013,7,AUDIOBOOK,9,"Harry Potter and the Order of the Phoenix: Harry Potter Series, Book 5 (unabridged) (Unabridged)"
2013,7,AUDIOBOOK,14,"Harry Potter and the Goblet of Fire: Harry Potter Series, Book 4 (unabridged) (Unabridged)"
2013,7,BOOK,1,J K Rowling the wizard behind Harry Potter
2013,7,AUDIOBOOK,13,"Harry Potter and the Deathly Hallows: Harry Potter Series, Book 7 (unabridged) (Unabridged)"
2013,7,BOOK,30,Harry Potter and the Order of the Phoenix / by J.K. Rowling ; illustrations by Mary GrandprÃ©.
2013,7,EBOOK,15,"Harry Potter and the Chamber of Secrets: Harry Potter Series, Book 2"
2013,7,EBOOK,3,The Complete Idiot's Guide to the World of Harry Potter
2013,7,EBOOK,5,"Harry Potter y la Orden del FÃ©nix: Harry Potter Serie, Libro 5"
2013,7,BOOK,34,Harry Potter and the prisoner of Azkaban / by J.K. Rowling ; illustrations by Mary GrandprÃ©.
2013,7,BOOK,3,"Harry Potter magic eye book : 3D magical creatures, beasts and beings."
2013,7,BOOK,2,"Storybook travels : from Eloise's New York to Harry Potter's London, visits to 30 of the best-loved landmarks in children's literature / Colleen Dunn Bates and Susan LaTempa."
2013,7,AUDIOBOOK,20,"Harry Potter and the Prisoner of Azkaban: Harry Potter Series, Book 3 (unabridged) (Unabridged)"
2013,7,BOOK,11,Harry Potter : building the magical world / written by Elizabeth Dowsett.
2013,7,EBOOK,6,The Unofficial Harry Potter Cookbook: From Cauldron Cakes to Knickerbocker Gloryâ€”More Than 150 Magical Recipes for Muggles and Wizards
2013,7,BOOK,1,Hari Potta to kenja no ishi Harry Potter and the philosophers stone
2013,7,EBOOK,2,Charmed Knits: Projects for Fans of Harry Potter
2013,7,EBOOK,23,"Harry Potter and the Sorcerer's Stone: Harry Potter Series, Book 1"
2013,7,EBOOK,11,"Harry Potter and the Deathly Hallows: Harry Potter Series, Book 7"
2013,7,EBOOK,2,The Unofficial Guide to Harry Potter: Facts and Trivia Every Fan Should Know!
2013,7,BOOK,10,The unofficial Harry Potter cookbook : from cauldron cakes to knickerbocker glory-- more than 150 magical recipes for wizards and non-wizards alike / Dinah Bucholz.
2013,7,BOOK,2,Harry Potter et la chambre des secrets
2013,7,AUDIOBOOK,1,"Harry, a History: The True Story of a Boy Wizard, His Fans, and Life Inside the Harry Potter Phenomenon (unabridged) (Unabridged)"
2013,7,BOOK,38,Harry Potter and the goblet of fire / by J.K. Rowling ; illustrations by Mary GrandPrÃ©.
2013,7,BOOK,2,"The Lexicon : an unauthorized guide to Harry Potter fiction and related material / Steve Vander Ark, with John Kearns, Lisa Waite Bunker, Belinda Hobbs."
2013,7,BOOK,3,Haeri PÊ»otÊ»Åè wa pimil Å_i pang = Harry Potter and the chamber of secrets / Joaen K. Rolling chiÅ_m ; Kim Hye-wÅèn omgim.
2013,7,AUDIOBOOK,23,"Harry Potter and the Sorcerer's Stone: Harry Potter Series, Book 1 (unabridged) (Unabridged)"
2013,7,BOOK,1,Harry Potter and the deathly hallows / by J.K. Rowling ; illustrations by Mary GrandPrÃ©.
2013,7,AUDIOBOOK,18,"Harry Potter and the Chamber of Secrets: Harry Potter Series, Book 2 (unabridged) (Unabridged)"
2013,7,BOOK,40,Harry Potter and the deathly hallows / by J.K. Rowling ; illustrations by Mary GrandPrÃ©.
2013,7,EBOOK,12,"Harry Potter and the Goblet of Fire: Harry Potter Series, Book 4"
2013,7,BOOK,2,Hari Potta to Azukaban no shujin Harry Potter and the prisoner of Azkaban
2013,7,BOOK,1,"Children's literature : a reader's history, from Aesop to Harry Potter / Seth Lerer."
2013,7,EBOOK,3,"Harry Potter y la piedra filosofal: Harry Potter Serie, Libro 1"
2013,7,EBOOK,4,"Harry Potter y el cÃ¡liz de fuego: Harry Potter Serie, Libro 4"
2013,7,BOOK,33,Harry Potter and the half-blood prince / by J.K. Rowling ; illustrations by Mary GrandPrÃ©.
2013,7,AUDIOBOOK,12,"Harry Potter and the Half-Blood Prince: Harry Potter Series, Book 6 (unabridged) (Unabridged)"
2013,7,EBOOK,10,"Harry Potter and the Half-Blood Prince: Harry Potter Series, Book 6"
2013,8,BOOK,2,Charmed knits projects for fans of Harry Potter
2013,8,BOOK,2,So you think you know Harry Potter
2013,8,EBOOK,2,"Harry Potter y las RelÃ_quias de la Muerte: Harry Potter Serie, Libro 7"
2013,8,BOOK,39,Harry Potter and the chamber of secrets / by J.K. Rowling ; illustrations by Mary Grandpre.
2013,8,BOOK,1,Harry Potter and the half-blood prince [text (large print)] / J.K. Rowling ; illustrations by Mary GrandPre.
2013,8,BOOK,2,Harry Potter Narnia and The lord of the rings
2013,8,BOOK,1,"Storybook travels : from Eloise's New York to Harry Potter's London, visits to 30 of the best-loved landmarks in children's literature / Colleen Dunn Bates and Susan LaTempa."
2013,8,BOOK,3,Harry Potter et la chambre des secrets
2013,8,EBOOK,13,"Harry Potter and the Sorcerer's Stone: Harry Potter Series, Book 1"
2013,8,BOOK,1,Boys and girls forever childrens classics from Cinderella to Harry Potter
2013,8,BOOK,4,"Harry Potter : page to screen, the complete filmmaking journey / [Bob McCabe]."
2013,8,EBOOK,2,The Complete Idiot's Guide to the World of Harry Potter
2013,8,BOOK,1,"Harry Potter y la piedra filosofal / J.K. Rowling ; [traducciÃ_n, Alicia Dellepiane]."
2013,8,BOOK,12,The unofficial Harry Potter cookbook : from cauldron cakes to knickerbocker glory-- more than 150 magical recipes for wizards and non-wizards alike / Dinah Bucholz.
2013,8,EBOOK,3,The Unofficial Harry Potter Cookbook: From Cauldron Cakes to Knickerbocker Gloryâ€”More Than 150 Magical Recipes for Muggles and Wizards
2013,8,BOOK,2,complete idiots guide to the world of Harry Potter
2013,8,AUDIOBOOK,14,"Harry Potter and the Chamber of Secrets: Harry Potter Series, Book 2 (unabridged) (Unabridged)"
2013,8,BOOK,1,"Harry Potter y el misterio del prÃ_ncipe / J.K. Rowling ; [traducciÃ_n, Gemma Rovira Ortega]."
2013,8,EBOOK,9,"Harry Potter and the Order of the Phoenix: Harry Potter Series, Book 5"
2013,8,EBOOK,11,"Harry Potter and the Half-Blood Prince: Harry Potter Series, Book 6"
2013,8,BOOK,5,"Harry Potter magic eye book : 3D magical creatures, beasts and beings."
2013,8,EBOOK,10,"Harry Potter and the Prisoner of Azkaban: Harry Potter Series, Book 3"
2013,8,BOOK,10,Harry Potter : building the magical world / written by Elizabeth Dowsett.
2013,8,EBOOK,4,"Harry Potter y el misterio del prÃ_ncipe: Harry Potter Serie, Libro 6"
2013,8,BOOK,42,Harry Potter and the deathly hallows / by J.K. Rowling ; illustrations by Mary GrandPrÃ©.
2013,8,BOOK,2,HarÄ« PottÄÅ to honÅç no goburÄ“to = Harry Potter and the goblet of fire / J.K. RÅçringu saku ; Matsuoka YÅ«ko yaku.
2013,8,BOOK,1,Haeri PÊ»otÊ»Åè wa pimil Å_i pang = Harry Potter and the chamber of secrets / Joaen K. Rolling chiÅ_m ; Kim Hye-wÅèn omgim.
2013,8,EBOOK,2,"Harry Potter y el cÃ¡liz de fuego: Harry Potter Serie, Libro 4"
2013,8,BOOK,2,The psychology of Harry Potter : an unauthorized examination of the boy who lived / edited by Neil Mulholland.
2013,8,BOOK,1,"HarÄ« pottÄÅ to shi no hihÅç : Shita, = Harry Potter and the deathly hallows / Rowling J.K., saku ; Matsuoka YÅ«ko, yaku."
2013,8,AUDIOBOOK,14,"Harry Potter and the Deathly Hallows: Harry Potter Series, Book 7 (unabridged) (Unabridged)"
2013,8,AUDIOBOOK,11,"Harry Potter and the Half-Blood Prince: Harry Potter Series, Book 6 (unabridged) (Unabridged)"
2013,8,AUDIOBOOK,14,"Harry Potter and the Order of the Phoenix: Harry Potter Series, Book 5 (unabridged) (Unabridged)"
2013,8,BOOK,33,Harry Potter and the goblet of fire / by J.K. Rowling ; illustrations by Mary GrandPrÃ©.
2013,8,AUDIOBOOK,1,"Harry, a History: The True Story of a Boy Wizard, His Fans, and Life Inside the Harry Potter Phenomenon (unabridged) (Unabridged)"
2013,8,AUDIOBOOK,16,"Harry Potter and the Goblet of Fire: Harry Potter Series, Book 4 (unabridged) (Unabridged)"
2013,8,EBOOK,2,"Harry Potter y la piedra filosofal: Harry Potter Serie, Libro 1"
2013,8,AUDIOBOOK,24,"Harry Potter and the Sorcerer's Stone: Harry Potter Series, Book 1 (unabridged) (Unabridged)"
2013,8,EBOOK,2,Charmed Knits: Projects for Fans of Harry Potter
2013,8,EBOOK,8,"Harry Potter and the Goblet of Fire: Harry Potter Series, Book 4"
2013,8,BOOK,2,"HarÄ« PottÄÅ to himitsu no heya = Harry Potter and the Harry Potter Chamber of Secrets / J.K. RÅçringu, saku ; Matsuoka YÅ«ko, yaku."
2013,8,BOOK,4,Harry Potter's bookshelf : the great books behind the Hogwarts adventures / John Granger.
2013,8,BOOK,1,Kids letters to Harry Potter from around the world an unauthorized collection
2013,8,EBOOK,15,"Harry Potter and the Chamber of Secrets: Harry Potter Series, Book 2"
2013,8,BOOK,34,Harry Potter and the half-blood prince / by J.K. Rowling ; illustrations by Mary GrandPrÃ©.
2013,8,BOOK,1,From Homer to Harry Potter a handbook on myth and fantasy
2013,8,BOOK,1,Harry Potter and the chamber of secrets
2013,8,BOOK,1,Wizards : the quest for the wizard from Merlin to Harry Potter / John Matthews.
2013,8,BOOK,1,J K Rowling the wizard behind Harry Potter
2013,8,AUDIOBOOK,16,"Harry Potter and the Prisoner of Azkaban: Harry Potter Series, Book 3 (unabridged) (Unabridged)"
2013,8,BOOK,49,Harry Potter and the sorcerer's stone / by J. K. Rowling ; illustrations by Mary Grandpre.
2013,8,BOOK,3,HarÄ« PottÄÅ to nazo no purinsu = Harry Potter and the half-blood prince / J.K. RÅçringu saku ; Matsuoka YÅ«ko yaku.
2013,8,BOOK,39,Harry Potter and the prisoner of Azkaban / by J.K. Rowling ; illustrations by Mary GrandprÃ©.
2013,8,EBOOK,1,The Unofficial Guide to Harry Potter: Facts and Trivia Every Fan Should Know!
2013,8,EBOOK,1,"Harry Potter y la Orden del FÃ©nix: Harry Potter Serie, Libro 5"
2013,8,BOOK,29,Harry Potter and the Order of the Phoenix / by J.K. Rowling ; illustrations by Mary GrandprÃ©.
2013,8,EBOOK,14,"Harry Potter and the Deathly Hallows: Harry Potter Series, Book 7"
2013,8,EBOOK,3,"Harry Potter y la cÃ¡mara secreta: Harry Potter Serie, Libro 2"
2013,8,BOOK,2,The science of Harry Potter : how magic really works / Roger Highfield.
2013,8,BOOK,1,Hari Potta to fujicho no kishidan = Harry Potter and the Order of the Phoenix / J.K. Rowling cho ; Matsuoka YÅ«ko yaku.
2013,8,EBOOK,2,"Harry Potter y el prisionero de Azkaban: Harry Potter Serie, Libro 3"
2013,9,BOOK,6,"Harry Potter : page to screen, the complete filmmaking journey / [Bob McCabe]."
2013,9,AUDIOBOOK,12,"Harry Potter and the Goblet of Fire: Harry Potter Series, Book 4 (unabridged) (Unabridged)"
2013,9,EBOOK,2,"Harry Potter y la cÃ¡mara secreta: Harry Potter Serie, Libro 2"
2013,9,BOOK,2,So you think you know Harry Potter
2013,9,EBOOK,11,"Harry Potter and the Goblet of Fire: Harry Potter Series, Book 4"
2013,9,BOOK,6,The unofficial Harry Potter cookbook : from cauldron cakes to knickerbocker glory-- more than 150 magical recipes for wizards and non-wizards alike / Dinah Bucholz.
2013,9,BOOK,48,Harry Potter and the sorcerer's stone / by J. K. Rowling ; illustrations by Mary Grandpre.
2013,9,EBOOK,12,"Harry Potter and the Chamber of Secrets: Harry Potter Series, Book 2"
2013,9,BOOK,1,"Children's literature : a reader's history, from Aesop to Harry Potter / Seth Lerer."
2013,9,EBOOK,1,"Harry Potter y la Orden del FÃ©nix: Harry Potter Serie, Libro 5"
2013,9,EBOOK,1,"Harry Potter y la piedra filosofal: Harry Potter Serie, Libro 1"
2013,9,BOOK,1,Harry Potter & tÃªn tÃ_ nhÃ¢n ngá»¥c Azkaban / J.K. Rowling ; LÃ_ Lan dá»‹ch.
2013,9,BOOK,1,Kids letters to Harry Potter from around the world an unauthorized collection
2013,9,AUDIOBOOK,12,"Harry Potter and the Deathly Hallows: Harry Potter Series, Book 7 (unabridged) (Unabridged)"
2013,9,BOOK,1,HarÄ« PottÄÅ to nazo no purinsu = Harry Potter and the half-blood prince / J.K. RÅçringu saku ; Matsuoka YÅ«ko yaku.
2013,9,EBOOK,2,"Harry Potter y el prisionero de Azkaban: Harry Potter Serie, Libro 3"
2013,9,BOOK,1,"Harry Potter y el misterio del prÃ_ncipe / J.K. Rowling ; [traducciÃ_n, Gemma Rovira Ortega]."
2013,9,EBOOK,14,"Harry Potter and the Sorcerer's Stone: Harry Potter Series, Book 1"
2013,9,BOOK,2,"Harry Potter y el cÃ¡liz de fuego / J.K. Rowling ; [traducciÃ_n, Adolfo MuÃ±oz GarcÃ_a y Nieves MartÃ_n Azofra]."
2013,9,BOOK,2,The psychology of Harry Potter : an unauthorized examination of the boy who lived / edited by Neil Mulholland.
2013,9,AUDIOBOOK,18,"Harry Potter and the Chamber of Secrets: Harry Potter Series, Book 2 (unabridged) (Unabridged)"
2013,9,BOOK,1,Harry Potter vÃ  báº£o bá»‘i tá»_ tháº§n = Harry Potter and the deathly hallows / J.K. Rowling ; LÃ_ Lan dá»‹ch.
2013,9,AUDIOBOOK,8,"Harry Potter and the Half-Blood Prince: Harry Potter Series, Book 6 (unabridged) (Unabridged)"
2013,9,EBOOK,11,"Harry Potter and the Half-Blood Prince: Harry Potter Series, Book 6"
2013,9,EBOOK,2,"Harry Potter y el cÃ¡liz de fuego: Harry Potter Serie, Libro 4"
2013,9,EBOOK,9,"Harry Potter and the Order of the Phoenix: Harry Potter Series, Book 5"
2013,9,BOOK,3,Harry Potter et la chambre des secrets
2013,9,BOOK,13,Harry Potter : building the magical world / written by Elizabeth Dowsett.
2013,9,BOOK,1,Field guide to Harry Potter
2013,9,BOOK,1,Harry Potter and the chamber of secrets
2013,9,EBOOK,2,The Unofficial Harry Potter Cookbook: From Cauldron Cakes to Knickerbocker Gloryâ€”More Than 150 Magical Recipes for Muggles and Wizards
2013,9,BOOK,2,"Harry Potter y la piedra filosofal / J.K. Rowling ; [traducciÃ_n, Alicia Dellepiane]."
2013,9,AUDIOBOOK,13,"Harry Potter and the Order of the Phoenix: Harry Potter Series, Book 5 (unabridged) (Unabridged)"
2013,9,EBOOK,11,"Harry Potter and the Prisoner of Azkaban: Harry Potter Series, Book 3"
2013,9,BOOK,26,Harry Potter and the prisoner of Azkaban / by J.K. Rowling ; illustrations by Mary GrandprÃ©.
2013,9,BOOK,1,complete idiots guide to the world of Harry Potter
2013,9,BOOK,1,"Harry, a history : the true story of a boy wizard, his fans, and life inside the Harry Potter phenomenon / Melissa Anelli."
2013,9,EBOOK,1,Charmed Knits: Projects for Fans of Harry Potter
2013,9,BOOK,1,"HarÄ« PottÄÅ to himitsu no heya = Harry Potter and the Harry Potter Chamber of Secrets / J.K. RÅçringu, saku ; Matsuoka YÅ«ko, yaku."
2013,9,BOOK,26,Harry Potter and the deathly hallows / by J.K. Rowling ; illustrations by Mary GrandPrÃ©.
2013,9,BOOK,26,Harry Potter and the Order of the Phoenix / by J.K. Rowling ; illustrations by Mary GrandprÃ©.
2013,9,EBOOK,10,"Harry Potter and the Deathly Hallows: Harry Potter Series, Book 7"
2013,9,BOOK,25,Harry Potter and the goblet of fire / by J.K. Rowling ; illustrations by Mary GrandPrÃ©.
2013,9,BOOK,2,Mugglenet coms What will happen in Harry Potter 7 who lives who dies who falls in love and how will the adventure finally end
2013,9,BOOK,1,Harry Potter and the deathly hallows / by J.K. Rowling ; illustrations by Mary GrandPrÃ©.
2013,9,BOOK,30,Harry Potter and the chamber of secrets / by J.K. Rowling ; illustrations by Mary Grandpre.
2013,9,BOOK,1,Charmed knits projects for fans of Harry Potter
2013,9,BOOK,29,Harry Potter and the half-blood prince / by J.K. Rowling ; illustrations by Mary GrandPrÃ©.
2013,9,AUDIOBOOK,22,"Harry Potter and the Sorcerer's Stone: Harry Potter Series, Book 1 (unabridged) (Unabridged)"
2013,9,BOOK,1,Harry Potter's bookshelf : the great books behind the Hogwarts adventures / John Granger.
2013,9,EBOOK,1,The Unofficial Guide to Harry Potter: Facts and Trivia Every Fan Should Know!
2013,9,BOOK,3,"Harry Potter magic eye book : 3D magical creatures, beasts and beings."
2013,9,AUDIOBOOK,17,"Harry Potter and the Prisoner of Azkaban: Harry Potter Series, Book 3 (unabridged) (Unabridged)"
2013,9,BOOK,1,Harry Potter y el prisionero de Azkaban
2013,9,BOOK,2,Wizards : the quest for the wizard from Merlin to Harry Potter / John Matthews.
2013,10,BOOK,26,Harry Potter and the prisoner of Azkaban / by J.K. Rowling ; illustrations by Mary GrandprÃ©.
2013,10,BOOK,6,"Harry Potter : page to screen, the complete filmmaking journey / [Bob McCabe]."
2013,10,AUDIOBOOK,13,"Harry Potter and the Goblet of Fire: Harry Potter Series, Book 4 (unabridged) (Unabridged)"
2013,10,BOOK,22,Harry Potter and the Order of the Phoenix / by J.K. Rowling ; illustrations by Mary GrandprÃ©.
2013,10,EBOOK,9,"Harry Potter and the Order of the Phoenix: Harry Potter Series, Book 5"
2013,10,EBOOK,2,The Unofficial Harry Potter Cookbook: From Cauldron Cakes to Knickerbocker Gloryâ€”More Than 150 Magical Recipes for Muggles and Wizards
2013,10,AUDIOBOOK,1,"Harry, a History: The True Story of a Boy Wizard, His Fans, and Life Inside the Harry Potter Phenomenon (unabridged) (Unabridged)"
2013,10,BOOK,1,Harry Potter and the deathly hallows / by J.K. Rowling ; illustrations by Mary GrandPrÃ©.
2013,10,BOOK,1,Harry Potter and the chamber of secrets
2013,10,EBOOK,2,"Harry Potter y la Orden del FÃ©nix: Harry Potter Serie, Libro 5"
2013,10,BOOK,1,Harry Potter y la camara secreta
2013,10,BOOK,1,"Children's literature : a reader's history, from Aesop to Harry Potter / Seth Lerer."
2013,10,AUDIOBOOK,22,"Harry Potter and the Prisoner of Azkaban: Harry Potter Series, Book 3 (unabridged) (Unabridged)"
2013,10,AUDIOBOOK,20,"Harry Potter and the Sorcerer's Stone: Harry Potter Series, Book 1 (unabridged) (Unabridged)"
2013,10,BOOK,1,Kids letters to Harry Potter from around the world an unauthorized collection
2013,10,EBOOK,1,The Sorcerer's Companion: A Guide to the Magical World of Harry Potter
2013,10,EBOOK,11,"Harry Potter and the Prisoner of Azkaban: Harry Potter Series, Book 3"
2013,10,EBOOK,2,"Harry Potter y el prisionero de Azkaban: Harry Potter Serie, Libro 3"
2013,10,BOOK,22,Harry Potter and the goblet of fire / by J.K. Rowling ; illustrations by Mary GrandPrÃ©.
2013,10,BOOK,1,Harry Potter's bookshelf : the great books behind the Hogwarts adventures / John Granger.
2013,10,EBOOK,13,"Harry Potter and the Sorcerer's Stone: Harry Potter Series, Book 1"
2013,10,BOOK,1,Harry Potter et la chambre des secrets
2013,10,BOOK,1,Harry Potter and the half-blood prince [text (large print)] / J.K. Rowling ; illustrations by Mary GrandPre.
2013,10,EBOOK,3,"Harry Potter y el cÃ¡liz de fuego: Harry Potter Serie, Libro 4"
2013,10,AUDIOBOOK,9,"Harry Potter and the Order of the Phoenix: Harry Potter Series, Book 5 (unabridged) (Unabridged)"
2013,10,BOOK,28,Harry Potter and the deathly hallows / by J.K. Rowling ; illustrations by Mary GrandPrÃ©.
2013,10,BOOK,1,Harry Potter y el prisionero de Azkaban
2013,10,BOOK,22,Harry Potter and the half-blood prince / by J.K. Rowling ; illustrations by Mary GrandPrÃ©.
2013,10,BOOK,40,Harry Potter and the sorcerer's stone / by J. K. Rowling ; illustrations by Mary Grandpre.
